listing_id,creation_date,loan_paid_date,first_installement_date,loan_paid_status,confirm_status,username,listing_title,listing_category,credit_score,job_loss_insurance,loan_amount,loan_period,effective_rate,preferred_rate,amount_outstanding,monthly_installment,principal_repaid,interest_paid,arrears,loan_status,type,gender,post_town,age,education,employment_status,occupation,employ_how_long,years_working_in_total,dependants,marital_status,credit_check_date,monthly_income,monthly_expenses,available_income,dti,outstanding_debts,last_debt_date
27660,2019-05-25,2019-06-06,2019-07-06,1,1,ropo,"""27660-Vartojimui",Other Purposes,B,0,4630,36,0.14,0.14,4441.08,174.06,188.92,106.94,0.0,ok,FR,Male,Kelmės r.,46,Vocational education,Employed,Operatorius / Operator,24,15,2,Divorced,2019-05-25 00:00:00,463,0,463,0.3759,0,2014-11-27 00:00:00
27659,2019-05-25,2019-05-28,2019-06-27,1,3,Schamas,"""27659-Varojimui",Other Purposes,D,0,900,18,0.25,0.25,0.0,802.57,900.0,70.05,0.0,ok,FR,Male,Ariogala,26,Vocational education,Employed,Konsultantas / Consultant,36,6,0,Single,2019-05-25 00:00:00,697,208,489,0.3914,0,2019-01-25 00:00:00
27653,2019-05-25,2019-05-29,2019-06-29,1,1,sakri,"""27653-Vartojimui",Other Purposes,B,0,2700,60,0.17,0.17,2627.22,77.42,72.78,113.73,0.0,ok,FR,Female,Vievis,27,Vocational education,Employed,Operatorė / Operator,60,7,1,Single,2019-05-25 00:00:00,516,0,516,0.15,0,2015-06-11 00:00:00
27643,2019-05-25,2019-05-27,2019-06-27,1,3,rasa90,"""27643-Vartojimui",Other Purposes,D,0,555,36,0.26,0.26,0.0,562.37,555.0,23.86,0.0,ok,FR,Female,Klaipėda,29,High school,Employed,Operatorė / Operator,12,8,1,Single,2019-05-25 00:00:00,551,103,448,0.2328,0,2018-03-31 00:00:00
27637,2019-05-24,2019-05-28,2019-06-28,1,1,62683421,"""27637-Vartojimo",Other Purposes,B,0,1635,24,0.13,0.13,1521.97,83.09,113.03,34.82,83.09,late,FR,Female,"Šiaulių r. sav., Meškuičių sen., Meškuičių mstl.,",51,Vocational education,Employed,Budėtoja / Watcher,60,19,0,Married,2019-05-24 00:00:00,938,196,742,0.2975,0,2018-05-15 00:00:00
27635,2019-05-27,2019-05-28,2019-06-28,1,1,FIJONIUKAS,"""Refinansavimui + vartojimui",Consolidation of Other Loans,C,0,1100,58,0.22,0.22,1073.32,1099.98,26.68,60.02,0.0,ok,FR,Female,Rokiškis,25,High school,Employed,Pardavėja / Cashier,24,3,0,Single,2019-08-28 00:00:00,405,121,284,0.3876,0,2018-10-17 00:00:00
27633,2019-05-24,2019-05-28,2019-06-28,1,1,JanZio,"""27633-Vartojimui",Other Purposes,B,0,1310,12,0.13,0.13,1006.26,121.25,303.74,39.32,0.0,ok,FR,Female,Alytus,67,Post graduate,Employed,Programuotoja / Programmer,72 or more,42,0,Divorced,2019-05-24 00:00:00,1301,108,1193,0.1762,0,-
27632,2019-05-24,2019-05-28,2019-06-28,1,1,ana77,"""27632-Refinansavimas",Consolidation of Other Loans,B,0,2780,30,0.14,0.14,2562.06,119.68,217.94,94.78,0.0,ok,FR,Female,Vilniaus r.,42,High school,Employed,Apdailininkė / Indoor construction worker,18,16,1,Single,2019-05-24 00:00:00,348,14,334,0.3840999999999999,0,2013-10-15 00:00:00
27631,2019-05-24,2019-05-27,2019-06-27,1,1,deividukss,"""27631-Vartojimui",Other Purposes,D,0,1655,18,0.25,0.25,1434.47,119.15,220.53,98.93,0.0,ok,FR,Male,Marijampolė,35,Graduate,Employed,Kareivis / Soldier,72 or more,13,0,Single,2019-05-24 00:00:00,1308,177,1131,0.2264,0,2019-04-01 00:00:00
27629,2019-05-24,2019-05-27,2019-06-27,1,1,Arminukas,"""27629-Namų remontui",Home Improvements,B,0,1640,24,0.13,0.13,1468.51,83.34,171.49,51.47,0.0,ok,FR,Male,Kauno r.,30,Graduate,Employed,Vadovas / Leader,72 or more,9,2,Married,2019-05-24 00:00:00,1408,457,951,0.3838,0,-
27621,2019-05-24,2019-05-24,2019-06-24,1,1,emamatas,"""27621-Vartojimui",Other Purposes,C,0,555,12,0.19,0.19,429.72,53.24,125.28,24.41,0.0,ok,FR,Female,Panevėžio r.,33,High school,Employed,Maisto technologė / Food technologist,24,8,2,Single,2019-05-24 00:00:00,427,79,348,0.3097,0,2019-02-09 00:00:00
27618,2019-05-24,2019-06-03,2019-07-03,1,3,Inga79,"""27618-Refinansavimui + vartojimui",Consolidation of Other Loans,C,0,5550,42,0.22,0.22,0.0,5609.44,5550.0,202.1,0.0,ok,FR,Female,Gargždai,39,High school,Employed,Valytoja / Cleaner,15,10,1,Single,2019-05-24 00:00:00,536,0,536,0.3998,0,2017-12-27 00:00:00
27614,2019-05-24,2019-05-27,2019-06-27,1,1,51447819,"""27614-Vartojimo",Other Purposes,B,0,1095,36,0.14,0.14,1027.4,41.16,67.6,37.55,0.0,ok,FR,Female,Raseiniai,36,Vocational education,Employed,Žuvies apdorotoja / Fish processor,60,11,1,Single,2019-05-24 00:00:00,690,230,460,0.393,0,2014-09-17 00:00:00
27611,2019-05-24,2019-05-27,2019-06-27,1,1,Jurgita82,"""27611-Paskolų refinansavimui",Consolidation of Other Loans,C,0,5270,58,0.22,0.22,5142.17,172.44,127.83,287.54,0.0,ok,FR,Female,Pakruojo r.,36,High school,Employed,Pagalbinė darbuotoja / Assistant worker,6,12,2,Single,2019-05-24 00:00:00,632,0,632,0.2728,0,2015-01-20 00:00:00
27610,2019-05-24,2019-05-28,2019-06-25,1,1,Auksee,"""27610-Atostogos",Holidays/Travelling,B,0,1200,12,0.13,0.13,921.76,111.07,278.24,36.02,0.0,ok,FR,Female,Vilnius,27,Graduate,Employed,Kokybės užtikrinimo specialistė / Quality Assurance Specialist,15,5,1,Married,2019-05-24 00:00:00,2172,400,1772,0.2353,0,2016-02-29 00:00:00
27608,2019-05-23,2019-05-27,2019-06-27,1,1,aela,"""27608-Vartojimui",Other Purposes,A,0,535,12,0.11,0.11,409.48,48.73,125.52,13.57,0.0,ok,FR,Female,Kaunas,53,Graduate,Employed,Mokytoja / Teacher,72 or more,32,1,Single,2019-05-23 00:00:00,616,0,616,0.0791,0,-
27604,2019-05-23,2019-05-29,2019-06-29,1,1,Gvidasyo,"""27604-Namų remontui",Home Improvements,B,0,4350,48,0.15,0.15,4174.33,136.67,175.67,160.96,0.0,ok,FR,Male,Klaipėda,25,Vocational education,Employed,Gamybos operatorius / Production operator,9,3,0,Single,2019-05-23 00:00:00,825,0,825,0.1657,0,-
27601,2019-05-23,2019-05-30,2019-06-30,1,1,jurate79,"""27601-Vartojimui",Other Purposes,B,0,4245,26,0.14,0.14,3981.61,204.28,263.39,97.53,204.28,late,FR,Female,Mažeikiai,40,High school,Employed,Virėja / Cook,36,20,4,Married,2019-05-23 00:00:00,1433,365,1068,0.3973,0,2014-01-22 00:00:00
27600,2019-05-23,2019-05-28,2019-06-28,1,1,Alvltk,"""27600-Vartojimui",Other Purposes,D,0,500,12,0.25,0.25,390.5,49.88,109.5,29.02,0.0,ok,FR,Male,Kaišiadorys,53,Graduate,Employed,Inžinierius / Engineer,72 or more,26,0,Divorced,2019-05-23 00:00:00,932,150,782,0.2145,0,2019-01-04 00:00:00
27592,2019-05-23,2019-05-24,2019-06-24,1,1,tigriukas,"""27592-Vartojimo",Other Purposes,B,0,385,12,0.13,0.13,295.73,35.63,89.27,11.55,0.0,ok,FR,Female,Klaipėda,38,Post graduate,Employed,Operatorė / Operator,72 or more,20,2,Married,2019-05-23 00:00:00,1776,602,1174,0.359,0,-
27588,2019-05-23,2019-05-24,2019-06-24,1,1,rmigijus,"""27588-Vartojimui",Other Purposes,B,0,550,12,0.13,0.13,422.48,50.91,127.52,16.51,0.0,ok,FR,Male,Šilutės r.,43,Vocational education,Employed,Dažytojas / Painter,18,20,2,Married,2019-05-23 00:00:00,1630,299,1331,0.2147,0,2016-11-24 00:00:00
27586,2019-05-23,2019-05-23,2019-06-23,1,1,Evelina90,"""27586-Refinansavimas",Consolidation of Other Loans,B,0,435,12,0.13,0.13,334.14,40.26,100.86,13.05,0.0,ok,FR,Female,Kaunas,29,Graduate,Employed,Administratorė / Administrator,18,5,0,Single,2019-05-17 00:00:00,715,106,609,0.2046,0,-
27582,2019-05-23,2019-05-24,2019-06-24,1,1,Pavel85,"""27582-Vartojimui",Other Purposes,D,0,450,12,0.25,0.25,351.45,44.89,98.55,26.12,0.0,ok,FR,Male,Vilnius,33,High school,Employed,Direktoriaus pavaduotojas /  Deputy director,48,15,0,Married,2019-05-23 00:00:00,1781,458,1323,0.2824,0,2019-02-13 00:00:00
27581,2019-05-23,2019-06-03,2019-07-03,1,1,valdas70,"""27581-Automobiliui",Car,B,0,3810,30,0.14,0.14,3511.32,164.02,298.68,129.91,0.0,ok,FR,Male,Mažeikiai,49,High school,Employed,Satybininkas / Construction worker,3,20,0,Divorced,2019-05-23 00:00:00,433,0,433,0.3788,0,-
27578,2019-05-23,2019-05-24,2019-06-24,1,1,Asta71,"""27578-Vartojimui",Other Purposes,D,0,2205,24,0.25,0.25,2004.35,128.57,200.65,133.71,0.0,ok,FR,Female,Vilnius,48,Post graduate,Employed,Slaugytoja / Nurse,6,20,0,Divorced,2019-05-23 00:00:00,507,56,451,0.364,0,2019-02-01 00:00:00
27573,2019-05-23,2019-06-03,2019-07-03,1,3,audriukas,"""27573-Refinansavimas",Consolidation of Other Loans,B,0,5260,60,0.17,0.17,0.0,5364.5,5260.0,74.52,0.0,ok,FR,Male,Kaunas,39,Graduate,Employed,Vairuotojas / Driver,72 or more,12,3,Married,2019-05-23 00:00:00,949,214,735,0.3844,0,2014-10-07 00:00:00
27569,2019-05-23,2019-05-23,2019-06-23,1,1,mingo,"""27569-Namų remontui",Home Improvements,B,0,600,12,0.13,0.13,460.88,55.53,139.12,18.01,0.0,ok,FR,Male,Plungė,44,Graduate,Employed,Mokytoja / Teacher,24,11,2,Married,2019-05-22 00:00:00,576,0,576,0.0964,0,2017-12-28 00:00:00
27567,2019-05-23,2019-06-03,2019-07-03,1,1,Zygimantas88,"""27567-Refinansavimui + vartojimui",Consolidation of Other Loans,C,0,6200,46,0.22,0.22,5973.53,227.61,226.47,336.92,0.0,ok,FR,Male,Kaunas,31,Vocational education,Employed,Operatorius / Operator,24,11,1,Married,2019-05-23 00:00:00,1557,324,1233,0.3543,0,2016-04-02 00:00:00
27566,2019-05-23,2019-06-03,2019-07-03,1,1,Zygimantas88,"""27566-Refinansavimui + vartojimui",Consolidation of Other Loans,C,0,6200,46,0.22,0.22,5973.53,227.61,226.47,336.92,0.0,ok,FR,Male,Kaunas,31,Vocational education,Employed,Operatorius / Operator,24,11,1,Married,2019-05-23 00:00:00,1557,324,1233,0.3543,0,2016-04-02 00:00:00
27564,2019-05-23,2019-05-27,2019-06-27,1,1,Kiesiukas,"""27564-Mamai dovana",Other Purposes,C,0,335,12,0.19,0.19,259.39,32.13,75.61,14.72,0.0,ok,FR,Male,Kaunas,33,High school,Employed,Šaltkalvis / Locksmith,12,12,0,Single,2019-05-23 00:00:00,400,0,400,0.0803,0,-
27557,2019-05-22,2019-05-24,2019-06-24,1,1,Painus23,"""Automobiliui",Car,B,0,1095,12,0.13,0.13,841.11,101.35,253.89,32.86,0.0,ok,FR,Male,Radviliškio r.,30,High school,Employed,Pagalbinis darbuotojas / Assistant worker,9,7,0,Single,2019-05-22 00:00:00,822,0,822,0.1233,0,2015-02-05 00:00:00
27553,2019-05-22,2019-05-23,2019-06-23,1,1,vantas,"""27553-Vartojimui",Other Purposes,B,0,2180,24,0.13,0.13,1952.05,110.78,227.95,68.41,0.0,ok,FR,Female,Alytaus r.,52,High school,Employed,Pakuotoja / Packing operator,72 or more,23,0,Married,2019-05-22 00:00:00,1072,110,962,0.206,0,-
27551,2019-05-22,2019-05-24,2019-06-24,1,1,Kristina74,"""27551-Pirkiniui",Other Purposes,C,0,450,12,0.19,0.19,348.43,43.16,101.57,19.79,0.0,ok,FR,Female,Kėdainiai,45,Vocational education,Employed,Kasininkė / Cashier,72 or more,16,0,Single,2019-05-22 00:00:00,571,68,503,0.1947,0,2015-05-06 00:00:00
27547,2019-05-22,2019-05-24,2019-06-24,1,1,d00m,"""Vartojimui",Other Purposes,C,0,995,39,0.22,0.22,963.79,40.12,31.21,36.2,40.12,late,FR,Male,Klaipėda,34,Vocational education,Employed,Dažytojas / Painter,24,10,1,Divorced,2019-05-22 00:00:00,759,262,497,0.3981,0,-
27545,2019-05-22,2019-05-24,2019-06-24,1,1,Aurelija81,"""27545-Namų remontui",Home Improvements,D,0,1655,36,0.26,0.26,1601.56,75.43,53.44,71.15,75.43,late,FR,Female,Vilnius,38,Vocational education,Employed,Vadybininkė / Manager,24,15,1,Divorced,2019-05-22 00:00:00,685,148,537,0.3262,0,2018-11-15 00:00:00
27543,2019-05-22,2019-05-24,2019-06-24,1,1,riku,"""27543-Vartojimui",Other Purposes,D,0,800,12,0.25,0.25,743.26,79.81,56.74,16.67,159.62,arrears,FR,Female,Panevėžys,28,Vocational education,Employed,Specialistė / Specialist,12,2,1,Single,2019-05-22 00:00:00,663,15,648,0.143,0,2014-01-07 00:00:00
27541,2019-05-22,2019-05-24,2019-06-24,1,1,profeta12,"""27541-Namų remontui",Home Improvements,B,0,2160,60,0.17,0.17,2101.78,61.94,58.22,90.99,0.0,ok,FR,Male,Kaunas,51,High school,Employed,Savininkas / Owner,72 or more,29,0,Divorced,2019-05-22 00:00:00,382,62,320,0.3244,0,-
27535,2019-05-22,2019-05-24,2019-06-24,1,1,Remigijus88,"""27535-Automobiliui",Car,B,0,1965,24,0.13,0.13,1759.54,99.86,205.46,61.67,0.0,ok,FR,Male,Kaišiadorių r.,31,Vocational education,Employed,Sandėlio darbuotojas / Warehouse worker,3,7,0,Single,2019-05-22 00:00:00,329,0,329,0.3035,0,-
27530,2019-05-22,2019-05-28,2019-06-28,1,1,mantas86,"""27530-Refinansavimas",Consolidation of Other Loans,B,0,1825,24,0.13,0.13,1634.17,92.74,190.83,57.26,0.0,ok,FR,Male,Kaunas,32,High school,Employed,Montuotojas / Installer,72 or more,5,2,Divorced,2019-05-22 00:00:00,850,0,850,0.1091,0,2017-06-08 00:00:00
27527,2019-05-22,2019-06-12,2019-07-12,1,1,Vyacheslav81,"""27527-Refinansavimui",Consolidation of Other Loans,C,0,8200,58,0.22,0.22,8069.04,268.31,130.96,299.48,0.0,ok,FR,Male,Vilnius,37,High school,Employed,Montuotojas / Installer,72 or more,6,2,Married,2019-05-22 00:00:00,796,50,746,0.3999,0,2016-05-03 00:00:00
27525,2019-05-22,2019-05-22,2019-06-22,1,1,zuikis38,"""27525-Vartojimui",Other Purposes,B,0,700,30,0.14,0.14,645.12,30.13,54.88,23.87,0.0,ok,FR,Female,Klaipėda,40,Graduate,Employed,Mokytoja / Teacher,72 or more,16,2,Divorced,2019-05-22 00:00:00,926,213,713,0.2626,0,2013-10-11 00:00:00
27524,2019-05-22,2019-05-27,2019-06-27,1,1,kimas,"""27524-Refinansavimas",Consolidation of Other Loans,B,0,3300,60,0.17,0.17,3211.05,94.63,88.95,139.01,0.0,ok,FR,Male,Druskininkų r.,60,Vocational education,Employed,Vairuotojas / Driver,72 or more,32,0,Married,2019-05-22 00:00:00,580,124,456,0.3769,0,2009-01-05 00:00:00
27521,2019-05-22,2019-05-23,2019-06-23,1,1,Iturina,"""27521-Vartojimo",Other Purposes,A,0,1800,24,0.12,0.12,1608.15,89.65,191.85,52.1,0.0,ok,FR,Female,Kuršėnai,67,Vocational education,Employed,Buhalterė / Accountant,72 or more,40,0,Other,2019-05-22 00:00:00,642,75,567,0.2565,0,-
27518,2019-05-22,2019-05-24,2019-06-24,1,1,Era,"""27518-Vartojimo",Other Purposes,A,0,3165,36,0.12,0.12,2960.41,114.04,204.59,92.93,0.0,ok,FR,Female,Panevėžys,42,High school,Employed,Konsultantė / Consultant,6,15,0,Married,2019-05-22 00:00:00,1054,86,968,0.1898,0,-
27517,2019-05-22,2019-05-23,2019-06-23,1,1,LijanaLi,"""27517-Paskolos refinansavimui",Consolidation of Other Loans,C,0,1130,23,0.2,0.2,1014.1,63.93,115.9,54.59,0.0,ok,FR,Female,Kėdainiai,28,Vocational education,Employed,Kasininkė / Cashier,24,5,1,Single,2019-05-22 00:00:00,458,59,399,0.2684,0,-
27515,2019-05-22,2019-05-23,2019-06-23,1,1,Grandis,"""27515-Vartojimo",Other Purposes,B,0,1095,24,0.13,0.13,980.51,55.65,114.49,34.36,0.0,ok,FR,Male,Naujoji Akmenė,44,Vocational education,Employed,Pamainos meistras / Shift foreman,72 or more,24,1,Divorced,2019-05-22 00:00:00,1208,45,1163,0.0833,0,2017-01-07 00:00:00
27514,2019-05-22,2019-05-24,2019-06-23,1,1,darbas123,"""27514-Vartojimo",Other Purposes,B,0,3265,60,0.17,0.17,3177.0,93.62,88.0,137.53,0.0,ok,FR,Female,Joniškio r.,40,High school,Employed,Vedėja / Head of department,72 or more,20,2,Single,2019-05-22 00:00:00,545,124,421,0.3993,0,2013-12-30 00:00:00
27499,2019-05-21,2019-05-27,2019-06-27,1,1,86144138,"""27499-Vartojimo",Other Purposes,B,0,1095,24,0.13,0.13,980.51,55.65,114.49,34.36,0.0,ok,FR,Female,Radviliškis,41,High school,Employed,Statybininkė / Construction worker,9,20,0,Divorced,2019-05-21 00:00:00,529,89,440,0.2734,0,-
27489,2019-05-21,2019-05-22,2019-06-22,1,1,Pasagele,"""27489-Refinansavimui",Consolidation of Other Loans,C,0,3000,36,0.21,0.21,2835.96,2904.02,164.04,154.68,0.0,ok,FR,Female,Marijampolė,37,Graduate,Employed,Specialistė / Specialist,72 or more,14,2,Divorced,2019-05-21 00:00:00,870,185,685,0.3568,0,-
27480,2019-05-21,2019-05-22,2019-06-22,1,1,Andrius1237,"""27480-Vartojimui",Other Purposes,C,0,2975,58,0.22,0.22,2927.48,97.34,47.52,108.65,97.34,late,FR,Male,Vilnius,26,Vocational education,Employed Part Time,Vairuotojas / Driver,6,5,0,Single,2019-05-21 00:00:00,254,0,254,0.3832,0,2018-08-02 00:00:00
27479,2019-05-21,2019-05-23,2019-06-23,1,1,Saulius84,"""27479-Refinansavimui",Consolidation of Other Loans,C,0,3150,48,0.22,0.22,3042.9,113.05,107.1,171.32,0.0,ok,FR,Male,Širvintos,35,High school,Employed,Prekių atrinkėjas / Goods selector,9,7,1,Married,2019-05-21 00:00:00,671,21,650,0.1998,0,2016-04-12 00:00:00
27476,2019-05-21,2019-05-24,2019-06-24,1,1,virgute123,"""27476-Vartojimo",Other Purposes,C,0,800,36,0.21,0.21,771.18,33.44,28.82,27.75,33.44,late,FR,Female,Druskininkai,51,Vocational education,Employed,Pardavėja / Cashier,72 or more,30,0,Other,2019-05-21 00:00:00,479,29,450,0.1303,0,2018-05-17 00:00:00
27467,2019-05-21,2019-06-05,2019-07-05,1,1,38232528,"""27467-Refinansavimas",Consolidation of Other Loans,B,0,6800,48,0.15,0.15,6618.58,213.65,181.42,168.88,0.0,ok,FR,Male,Vilnius,31,Graduate,Employed,Vadovas / Manager,72 or more,10,0,Single,2019-05-21 00:00:00,1536,229,1307,0.2882,0,-
27459,2019-05-21,2019-06-12,2019-07-12,1,1,wyzuona50,"""27459-Refinansavimas",Consolidation of Other Loans,C,0,9250,58,0.22,0.22,9102.27,302.67,147.73,337.83,0.0,ok,FR,Female,Panevėžys,52,High school,Employed,Pakuotoja / Packing operator,18,25,1,Divorced,2019-05-21 00:00:00,879,0,879,0.3443,0,2017-03-17 00:00:00
27457,2019-05-21,2019-05-24,2019-06-24,1,1,Monda74,"""27457-Vartojimui",Other Purposes,B,0,1095,28,0.14,0.14,1001.3,49.71,93.7,37.25,0.0,ok,FR,Female,Plungės r.,45,Vocational education,Employed,Pavaduotoja / Assistant,18,12,0,Divorced,2019-05-21 00:00:00,676,220,456,0.399,0,-
27449,2019-05-21,2019-05-22,2019-06-22,1,1,Svyturys,"""27449-Vartojimui",Other Purposes,B,0,335,30,0.14,0.14,308.74,14.42,26.26,11.43,0.0,ok,FR,Female,Tauragė,44,High school,Employed,Pardavėja / Cashier,18,7,0,Married,2019-05-21 00:00:00,480,51,429,0.1363,0,2016-11-04 00:00:00
27446,2019-05-21,2019-05-22,2019-06-22,1,1,Gince,"""27446-Vartojimui",Other Purposes,B,0,700,12,0.13,0.13,537.69,64.79,162.31,21.01,0.0,ok,FR,Male,Kaunas,36,High school,Employed,Sandėlininkas / Warehouse worker,18,16,2,Single,2019-05-21 00:00:00,883,33,850,0.1107,0,2016-11-18 00:00:00
27435,2019-05-21,2019-05-22,2019-06-22,1,1,Romena55,"""Refinansavimui",Consolidation of Other Loans,D,0,1500,36,0.26,0.26,1426.27,68.36,73.73,95.93,0.0,ok,FR,Female,Radviliškio r.,54,Vocational education,Employed,Valytoja / Cleaner,72 or more,30,1,Married,2019-08-03 00:00:00,351,0,351,0.1948,0,2018-06-21 00:00:00
27431,2019-05-20,2019-05-21,2019-06-21,1,1,Julija89,"""27431-Vartojimui",Other Purposes,D,0,335,39,0.27,0.27,320.81,14.8,14.19,22.3,0.0,ok,FR,Female,Klaipėda,29,High school,Employed,Operatorė / Operator,12,7,1,Divorced,2019-05-20 00:00:00,421,66,355,0.1919,0,2018-08-02 00:00:00
27427,2019-05-20,2019-05-22,2019-06-22,1,1,Editarudz,"""27427-Vartojimui",Other Purposes,B,0,550,24,0.13,0.13,492.48,27.95,57.52,17.26,0.0,ok,FR,Female,Marijampolė,29,High school,Employed,Floristė / Florist,18,2,1,Single,-,409,0,409,0.0683,0,2015-08-11 00:00:00
27423,2019-05-20,2019-06-07,2019-07-07,1,1,adaivs,"""27423-Namų remontui",Home Improvements,A,0,5580,42,0.13,0.13,5388.56,182.21,191.44,119.87,0.0,ok,FR,Female,Kelmės r.,44,High school,Employed,Pardavėja / Seller,6,17,0,Married,2017-07-05 00:00:00,461,0,461,0.3953,0,-
27420,2019-05-21,2019-05-21,2019-06-21,1,1,doviled,"""27420-Paskolų refinansavimui",Consolidation of Other Loans,B,0,2570,30,0.14,0.14,2368.53,110.64,201.47,87.62,0.0,ok,FR,Female,Biržų r.,25,Graduate,Employed,Operatorė / Operator,36,3,0,Single,2019-05-21 00:00:00,745,166,579,0.3713,0,-
27419,2019-05-20,2019-05-23,2019-06-23,1,1,35174735,"""27419-Vartojimo",Other Purposes,D,0,1105,24,0.25,0.25,1004.45,64.43,100.55,67.0,0.0,ok,FR,Female,Vilniaus r.,47,High school,Employed,Virėja / Cook,12,18,0,Married,2019-05-20 00:00:00,395,1,394,0.1656,0,2018-10-01 00:00:00
27418,2019-05-20,2019-05-22,2019-06-22,1,1,raimondas69,"""27418-Vartojimui",Other Purposes,A,0,1060,12,0.11,0.11,811.31,96.56,248.69,26.9,0.0,ok,FR,Male,Joniškio r.,50,High school,Employed,Apsaugos darbuotojas / Security guard,36,30,2,Divorced,2019-05-20 00:00:00,423,50,373,0.3465,0,-
27415,2019-05-20,2019-05-29,2019-06-29,1,1,kliunkiz,"""27415-Refinansavimas",Consolidation of Other Loans,D,0,2350,12,0.25,0.25,1835.38,234.44,514.62,136.36,0.0,ok,FR,Male,Kaunas,21,High school,Employed,Skirstytojas / Distributor,6,2,0,Single,2019-05-20 00:00:00,743,0,743,0.3155,0,2017-03-08 00:00:00
27411,2019-05-20,2019-05-31,2019-07-01,1,1,witcher38,"""27411-Refinansavimui",Consolidation of Other Loans,D,0,3900,47,0.27,0.27,3781.51,157.27,118.49,260.64,0.0,ok,FR,Male,Vilnius,38,High school,Employed,Pardavėjas / Cashier,48,10,0,Single,2019-05-20 00:00:00,624,0,624,0.252,0,2017-06-19 00:00:00
27402,2019-05-20,2019-05-23,2019-06-23,1,1,iilonelee,"""27402-Vartojimui",Other Purposes,D,0,1985,47,0.27,0.27,1924.69,80.04,60.31,132.65,0.0,ok,FR,Female,Jonava,41,High school,Employed,DDarbininkė / Worker,60,14,1,Divorced,2019-05-20 00:00:00,549,132,417,0.3862,0,2018-11-25 00:00:00
27397,2019-05-20,2019-05-21,2019-06-21,1,1,Rasa66,"""27397-Vartojimui",Other Purposes,A,0,1900,60,0.13,0.13,1841.09,49.04,58.91,61.11,0.0,ok,FR,Female,Vilnius,53,Post graduate,Employed,Administratorė /  Administrator,72 or more,31,0,Married,2019-05-20 00:00:00,1110,395,715,0.4,0,-
27392,2019-05-20,2019-05-21,2019-06-21,1,3,regimantasc,"""27392-Refinansavimui + vartojimui",Consolidation of Other Loans,C,0,1930,42,0.22,0.22,0.0,1922.73,1930.0,104.68,0.0,ok,FR,Male,Kupiškio r.,46,High school,Employed Part Time,Pagalbinis darbuotojas / Auxiliary worker,18,11,1,Single,2019-05-20 00:00:00,191,0,191,0.3902,0,2017-09-25 00:00:00
27388,2019-05-19,2019-05-23,2019-06-23,1,1,Erika72,"""27388-Refinansavimui + vartojimui",Consolidation of Other Loans,B,0,2750,30,0.14,0.14,2534.42,118.39,215.58,93.76,0.0,ok,FR,Female,Jonava,47,Vocational education,Employed,Dažytoja / Painter,48,20,0,Married,2019-05-19 00:00:00,808,63,745,0.2245,0,2018-01-04 00:00:00
27361,2019-05-18,2019-05-21,2019-06-21,1,1,Brigira,"""27361-Pirkiniui",Other Purposes,B,0,1095,48,0.15,0.15,1050.77,34.4,44.23,40.52,0.0,ok,FR,Female,Širvintos,46,Vocational education,Employed,Kasininkė / Cashier,6,24,0,Divorced,2019-05-18 00:00:00,531,0,531,0.06480000000000001,0,2011-09-17 00:00:00
27332,2019-05-17,2019-05-21,2019-06-21,1,1,desta,"""27332-Studijoms",Other Purposes,B,0,500,12,0.13,0.13,384.07,46.28,115.93,15.01,0.0,ok,FR,Female,Vilnius,23,High school,Employed,Kasininkė / Cashier,48,3,0,Single,2019-05-17 00:00:00,606,60,546,0.1754,0,-
27329,2019-05-17,2019-05-20,2019-06-20,1,1,29138639,"""27329-Vartojimo",Other Purposes,D,0,3260,36,0.26,0.26,3099.74,148.58,160.26,208.49,0.0,ok,FR,Female,Šiauliai,32,Vocational education,Employed,Valytoja / Cleaner,18,10,2,Divorced,2019-05-17 00:00:00,672,40,632,0.2806,0,2018-01-31 00:00:00
27328,2019-05-17,2019-05-21,2019-06-21,1,1,ujuo,"""27328-Paskolų refinansavimui",Consolidation of Other Loans,A,0,4500,60,0.13,0.13,4360.48,116.14,139.52,144.75,0.0,ok,FR,Male,Vilkaviškio r.,46,Vocational education,Employed,Apsauginis / Security guard,18,25,0,Single,2019-05-17 00:00:00,506,0,506,0.2295,0,-
27325,2019-05-17,2019-05-17,2019-06-17,1,3,Nerijus84,"""27325-Vartojimo",Other Purposes,C,0,335,24,0.2,0.2,0.0,331.93,335.0,10.99,0.0,ok,FR,Male,Kaunas,35,Post graduate,Employed,Statybininkas / Construction worker,12,15,1,Divorced,2019-08-06 00:00:00,439,43,396,0.1398,0,-
27321,2019-05-17,2019-05-20,2019-06-20,1,1,emiliukas2429,"""27321-Vartojimo",Other Purposes,D,0,2205,36,0.26,0.26,2096.61,100.5,108.39,141.02,0.0,ok,FR,Female,Rietavo sav.,22,Vocational education,Employed,Virėja / Cook,9,1,0,Single,2019-05-17 00:00:00,381,50,331,0.395,0,-
